Date;Open;High;Low;Close; Volume 
31/07/2000;0.748417;0.785704;0.742236;0.773541; $18.218.670.657.524,00 
01/08/2000;0.765963;0.778725;0.749614;0.75071; $1.610.524.485.959,00 
02/08/2000;0.745825;0.760281;0.71801;0.718907; $1.904.643.022.348,00 
03/08/2000;0.693584;0.731469;0.673246;0.730472; $39.874.524.678.364,00 
04/08/2000;0.752903;0.780021;0.705049;0.721201; $30.867.673.898.816,00 
07/08/2000;0.728877;0.746722;0.71801;0.729675; $21.978.421.428.497,00 
08/08/2000;0.729675;0.730472;0.705049;0.711829; $20.726.262.991.664,00 
09/08/2000;0.732366;0.737251;0.718907;0.722995; $44.536.932.875.081,00 
10/08/2000;0.730472;0.737251;0.721201;0.723792; $29.529.459.771.919,00 
11/08/2000;0.713025;0.730472;0.693584;0.725786; $27.927.144.028.241,00 
14/08/2000;0.72439;0.725786;0.705049;0.716215; $18.378.306.600.614,00 
15/08/2000;0.718907;0.729675;0.707941;0.710632; $13.397.278.700.967,00 
16/08/2000;0.713623;0.745825;0.712726;0.738248; $16.854.830.603.759,00 
17/08/2000;0.736353;0.798165;0.735557;0.783012; $31.780.183.885.591,00 
18/08/2000;0.782015;0.788595;0.759284;0.761278; $22.310.182.493.502,00 
21/08/2000;0.764668;0.784806;0.755396;0.768656; $15.774.796.887.621,00 
22/08/2000;0.77065;0.804047;0.766961;0.786501; $32.472.615.828.564,00 
23/08/2000;0.783311;0.833358;0.77723;0.826977; $27.787.214.711.791,00 
24/08/2000;0.832261;0.861771;0.812621;0.853696; $36.457.041.221.252,00 
25/08/2000;0.859976;0.87533;0.858083;0.864862; $39.236.624.061.802,00 
28/08/2000;0.871343;0.89806;0.868551;0.883904; $42.116.057.943.229,00 
29/08/2000;0.881212;0.90464;0.878021;0.900753; $31.326.221.513.926,00 
30/08/2000;0.89806;0.913314;0.893675;0.905538; $33.480.377.770.681,00 
31/08/2000;0.897462;0.936144;0.897064;0.92757; $49.224.308.195.285,00 
01/09/2000;0.933453;0.968347;0.930263;0.965654; $30.134.511.797.936,00 
05/09/2000;0.953891;0.976023;0.94751;0.950501; $35.034.736.981.492,00 
06/09/2000;0.93435;0.949604;0.879318;0.889686; $41.693.632.272.733,00 
07/09/2000;0.899955;0.952295;0.886695;0.943821; $25.511.518.359.076,00 
08/09/2000;0.937939;0.937939;0.890584;0.896166; $22.936.916.954.471,00 
11/09/2000;0.893375;0.918997;0.884801;0.889686; $21.982.363.516.144,00 
12/09/2000;0.872838;0.914211;0.867654;0.879318; $2.205.462.897.095,00 
13/09/2000;0.863865;0.905538;0.863865;0.883006; $35.896.006.549.303,00 
14/09/2000;0.89158;0.907432;0.864862;0.86546; $5.004.023.367.451,00 
15/09/2000;0.879318;0.885699;0.825781;0.840537; $46.281.802.416.094,00 
18/09/2000;0.840835;0.924779;0.838144;0.923185; $49.803.739.911.515,00 
19/09/2000;0.909526;0.920891;0.89158;0.912416; $31.851.790.637.322,00 
20/09/2000;0.904142;0.935148;0.89158;0.929066; $26.675.647.403.939,00 
21/09/2000;0.890584;0.907432;0.840835;0.862669; $59.887.333.900.974,00 
22/09/2000;0.765963;0.798165;0.761278;0.794178; $85.251.698.374.129,00 
25/09/2000;0.803151;0.844824;0.792384;0.814416; $51.095.966.091.894,00 
26/09/2000;0.811724;0.833358;0.782015;0.783012; $34.130.769.271.253,00 
27/09/2000;0.787797;0.803151;0.73426;0.744928; $47.190.366.403.327,00 
28/09/2000;0.75071;0.819401;0.732366;0.814416; $11.491.845.345.264,00 
29/09/2000;0.429291;0.441444;0.386401;0.392163; $87.065.745.850.992,00 
02/10/2000;0.40646;0.407377;0.357699;0.369015; $28.446.007.179.187,00 
03/10/2000;0.379662;0.38053;0.337949;0.339495; $23.909.867.186.317,00 
04/10/2000;0.340611;0.361677;0.333074;0.359534; $17.198.417.109.201,00 
05/10/2000;0.357699;0.372922;0.334878;0.335756; $10.241.530.123.534,00 
06/10/2000;0.345536;0.349215;0.319655;0.337949; $71.872.818.121.713,00 
09/10/2000;0.34436;0.348297;0.32151;0.33119; $70.102.320.647.731,00 
10/10/2000;0.329066;0.341508;0.312068;0.317781; $81.075.438.725.261,00 
11/10/2000;0.306286;0.319655;0.290992;0.298629; $14.059.093.458.962,00 
12/10/2000;0.308938;0.316644;0.296755;0.304541; $13.972.769.874.248,00 
13/10/2000;0.30799;0.336644;0.304541;0.335756; $14.637.805.326.176,00 
16/10/2000;0.339495;0.353791;0.325397;0.327312; $96.217.589.976.391,00 
17/10/2000;0.330352;0.334021;0.299896;0.306286; $70.589.782.589.531,00 
18/10/2000;0.295817;0.320602;0.285569;0.306286; $97.870.489.141.144,00 
19/10/2000;0.29162;0.301351;0.27856;0.288321; $17.675.891.990.965,00 
20/10/2000;0.290095;0.310223;0.288321;0.296755; $92.825.731.242.488,00 
23/10/2000;0.30828;0.312966;0.295817;0.310223; $64.673.904.066.606,00 
24/10/2000;0.315069;0.317781;0.286147;0.287383; $94.372.855.652.713,00 
25/10/2000;0.290095;0.292288;0.280703;0.281561; $77.892.491.478.346,00 
26/10/2000;0.286147;0.287383;0.266387;0.281561; $84.682.778.724.446,00 
27/10/2000;0.287383;0.292288;0.272199;0.282518; $87.340.163.969.622,00 
30/10/2000;0.290992;0.303544;0.285569;0.293893; $74.985.468.098.951,00 
31/10/2000;0.300822;0.30799;0.292936;0.297752; $10.392.563.827.744,00 
01/11/2000;0.295817;0.317781;0.295817;0.312068; $67.498.150.827.393,00 
02/11/2000;0.32151;0.341508;0.320602;0.339495; $69.296.239.303.916,00 
03/11/2000;0.350102;0.350102;0.334021;0.338567; $60.512.753.262.808,00 
06/11/2000;0.341508;0.34436;0.317781;0.326335; $46.160.263.824.709,00 
07/11/2000;0.327312;0.331857;0.316644;0.324231; $35.424.310.751.377,00 
08/11/2000;0.325397;0.326335;0.301351;0.305329; $49.516.647.380.777,00 
09/11/2000;0.302607;0.312068;0.290095;0.307452; $55.939.036.471.202,00 
10/11/2000;0.294711;0.302607;0.290095;0.290095; $49.535.702.726.913,00 
13/11/2000;0.285569;0.304541;0.277643;0.294941; $50.657.778.590.639,00 
14/11/2000;0.303544;0.312068;0.297752;0.30799; $47.981.342.914.274,00 
15/11/2000;0.305129;0.307452;0.292936;0.302607; $33.124.315.306.616,00 
16/11/2000;0.296755;0.301351;0.287383;0.289238; $28.081.526.495.835,00 
17/11/2000;0.292288;0.292936;0.277643;0.281561; $52.342.866.338.894,00 
20/11/2000;0.282827;0.296755;0.277643;0.288321; $47.871.637.306.264,00 
21/11/2000;0.292288;0.296755;0.285569;0.286147; $35.422.997.758.647,00 
22/11/2000;0.286147;0.290992;0.279757;0.281561; $32.910.143.824.304,00 
24/11/2000;0.287065;0.296755;0.286147;0.293893; $18.879.562.388.652,00 
27/11/2000;0.302607;0.303544;0.281561;0.284632; $3.035.984.602.547,00 
28/11/2000;0.284632;0.289238;0.273127;0.274543; $31.571.929.496.797,00 
29/11/2000;0.275181;0.27856;0.26239;0.267315; $57.735.803.830.289,00 
30/11/2000;0.254214;0.258801;0.245412;0.251193; $94.976.601.607.047,00 
01/12/2000;0.258801;0.266387;0.25571;0.259698; $45.248.408.829.723,00 
04/12/2000;0.261832;0.261832;0.250227;0.254214; $43.584.345.515.478,00 
05/12/2000;0.257853;0.265481;0.249269;0.258801; $72.027.860.596.347,00 
06/12/2000;0.222531;0.228313;0.213159;0.217985; $16.124.296.554.624,00 
07/12/2000;0.219839;0.226439;0.213159;0.217985; $47.971.488.347.141,00 
08/12/2000;0.225582;0.233149;0.219839;0.229261; $51.104.508.067.516,00 
11/12/2000;0.231095;0.234136;0.226439;0.231095; $39.007.995.416.145,00 
12/12/2000;0.231962;0.243487;0.228313;0.234136; $45.313.451.119.326,00 
13/12/2000;0.236857;0.236857;0.226439;0.228313; $40.459.873.387.807,00 
14/12/2000;0.228643;0.231962;0.219839;0.219839; $30.890.668.524.058,00 
15/12/2000;0.221634;0.223418;0.213159;0.214067; $6.029.267.371.443,00 
18/12/2000;0.221634;0.222531;0.212173;0.216709; $38.221.619.896.531,00 
19/12/2000;0.218912;0.231962;0.213159;0.213159; $43.876.032.216.806,00 
20/12/2000;1,46;0.222531;0.207397;0.218912; $66.320.889.849.126,00 
21/12/2000;0.216709;0.228313;0.211276;0.214067; $43.035.786.481.176,00 
22/12/2000;0.214865;0.228313;0.214865;0.228313; $37.311.742.615.652,00 
26/12/2000;0.226439;0.228313;0.216709;0.223418; $25.435.316.634.315,00 
27/12/2000;0.218304;0.225582;0.215792;0.225582; $38.181.546.836.819,00 
28/12/2000;0.218912;0.227377;0.217985;0.225582; $358.014.025.644,00 
29/12/2000;0.223418;0.228313;0.220717;0.226439; $73.946.822.240.745,00 
02/01/2001;0.226439;0.231962;0.221634;0.226439; $53.062.229.778.894,00 
03/01/2001;0.220717;0.254214;0.219839;0.249269; $95.853.636.616.597,00 
04/01/2001;0.276118;0.281561;0.25571;0.259698; $86.741.019.307.535,00 
05/01/2001;0.257853;0.264543;0.244415;0.249269; $48.374.862.583.396,00 
08/01/2001;0.257853;0.258471;0.242669;0.252091; $43.839.901.445.351,00 
09/01/2001;0.25571;0.268422;0.252091;0.261832; $69.089.294.999.007,00 
10/01/2001;0.254214;0.258801;0.244415;0.252091; $68.133.433.683.505,00 
11/01/2001;0.247236;0.281561;0.247236;0.274024; $94.288.766.342.289,00 
12/01/2001;0.272199;0.274024;0.259698;0.261832; $49.667.746.865.021,00 
16/01/2001;0.265481;0.277643;0.258801;0.260555; $35.911.773.395.311,00 
17/01/2001;0.267315;0.267315;0.251193;0.25571; $98.645.695.897.235,00 
18/01/2001;0.270973;0.285569;0.268232;0.284632; $14.394.469.346.419,00 
19/01/2001;0.295817;0.297752;0.284632;0.296755; $91.113.048.379.182,00 
22/01/2001;0.290095;0.298629;0.280703;0.292936; $60.924.016.388.692,00 
23/01/2001;0.293893;0.318757;0.290095;0.312068; $10.318.065.312.339,00 
24/01/2001;0.313812;0.315069;0.297752;0.312068; $84.124.363.116.912,00 
25/01/2001;0.312966;0.312966;0.300822;0.303544; $57.449.378.729.164,00 
26/01/2001;0.296755;0.301351;0.290095;0.297752; $56.641.317.163.616,00 
29/01/2001;0.297752;0.33119;0.297752;0.330352; $1.003.649.458.306,00 
30/01/2001;0.328239;0.334878;0.317781;0.33119; $81.230.479.595.015,00 
31/01/2001;0.327312;0.342466;0.326335;0.329066; $85.721.422.476.247,00 
01/02/2001;0.315069;0.327312;0.312068;0.32151; $43.370.179.850.857,00 
02/02/2001;0.32151;0.334021;0.312068;0.313812; $50.132.870.778.248,00 
05/02/2001;0.312068;0.312966;0.300822;0.307452; $33.565.131.802.482,00 
06/02/2001;0.306884;0.325697;0.304541;0.32151; $54.282.196.623.074,00 
07/02/2001;0.31446;0.317781;0.301351;0.316006; $46.208.222.664.592,00 
08/02/2001;0.312966;0.320602;0.307452;0.316006; $70.872.273.527.107,00 
09/02/2001;0.312068;0.316644;0.284632;0.290992; $6.922.462.984.395,00 
12/02/2001;0.290095;0.304541;0.286147;0.299896; $32.157.937.511.145,00 
13/02/2001;0.303544;0.311201;0.289238;0.290992; $27.811.521.828.239,00 
14/02/2001;0.292288;0.298629;0.281561;0.296755; $36.263.896.580.272,00 
15/02/2001;0.299896;0.312966;0.299896;0.305329; $36.533.252.976.515,00 
16/02/2001;0.289238;0.296755;0.285569;0.289238; $30.960.303.078.458,00 
20/02/2001;0.292288;0.295817;0.277094;0.27856; $3.694.121.737.116,00 
21/02/2001;0.277643;0.303544;0.277643;0.287383; $45.782.519.126.301,00 
22/02/2001;0.290095;0.294941;0.274024;0.286147; $50.674.857.426.328,00 
23/02/2001;0.283396;0.287383;0.277643;0.286147; $34.474.353.188.826,00 
26/02/2001;0.290095;0.299896;0.282518;0.296755; $24.217.973.368.276,00 
27/02/2001;0.293575;0.295817;0.284632;0.294941; $40.885.576.825.792,00 
28/02/2001;0.294941;0.295817;0.275789;0.277643; $59.622.577.894.233,00 
01/03/2001;0.270973;0.285569;0.261832;0.285569; $38.767.554.349.642,00 
02/03/2001;0.27856;0.311201;0.277643;0.292936; $4.765.286.804.238,00 
05/03/2001;0.294941;0.312068;0.292936;0.310223; $38.029.798.479.393,00 
06/03/2001;0.315418;0.335756;0.315069;0.327312; $85.850.187.843.816,00 
07/03/2001;0.324231;0.329066;0.316006;0.323284; $49.217.730.191.981,00 
08/03/2001;0.315069;0.32151;0.311201;0.316644; $24.032.717.717.229,00 
09/03/2001;0.313812;0.315069;0.304541;0.30799; $35.092.550.288.203,00 
12/03/2001;0.299896;0.302607;0.275789;0.283396; $45.871.860.307.341,00 
13/03/2001;0.287383;0.297752;0.277094;0.297752; $52.008.480.592.394,00 
14/03/2001;0.281561;0.312068;0.280703;0.311201; $56.049.408.906.994,00 
15/03/2001;0.317781;0.325397;0.299896;0.299896; $62.096.013.459.739,00 
16/03/2001;0.289238;0.308938;0.287383;0.298629; $55.174.345.091.724,00 
19/03/2001;0.300822;0.313812;0.296755;0.312966; $41.764.581.023.523,00 
20/03/2001;0.315418;0.318757;0.299896;0.299896; $58.563.571.821.867,00 
21/03/2001;0.301092;0.317781;0.294941;0.306286; $43.567.267.682.838,00 
22/03/2001;0.310223;0.33119;0.307452;0.329066; $84.852.925.229.509,00 
23/03/2001;0.335756;0.358616;0.334878;0.350102; $11.084.796.835.768,00 
26/03/2001;0.351886;0.361677;0.32151;0.331539; $86.160.925.879.079,00 
27/03/2001;0.334021;0.35095;0.333403;0.348297; $63.797.528.361.961,00 
28/03/2001;0.336065;0.342466;0.327312;2,344444444; $68.588.695.306.114,00 
29/03/2001;0.33119;0.356812;0.327312;0.343124; $71.920.772.447.871,00 
30/03/2001;0.343472;0.345855;0.324819;0.336065; $46.966.352.189.874,00 
02/04/2001;0.336065;0.344908;0.325697;0.328568; $39.993.428.658.056,00 
03/04/2001;0.325099;0.325697;0.306286;0.30799; $43.251.926.248.923,00 
04/04/2001;0.300822;0.30799;0.285569;0.296755; $80.416.510.063.707,00 
05/04/2001;0.313594;0.342466;0.304541;0.317781; $52.411.188.301.783,00 
06/04/2001;0.316644;0.320223;0.302926;0.313244; $38.113.882.172.735,00 
09/04/2001;0.315069;0.324819;0.305329;0.312676; $31.273.669.907.721,00 
10/04/2001;0.318109;0.345536;0.316335;0.335437; $5.365.612.066.457,00 
11/04/2001;0.349863;0.350102;0.323932;0.331857; $39.193.915.086.434,00 
12/04/2001;0.325995;0.350332;0.321798;0.341229; $35.068.899.567.816,00 
16/04/2001;0.336065;0.34092;0.317531;0.326335; $33.460.673.651.666,00 
17/04/2001;0.322716;0.322995;2,072222222;0.310603; $80.383.008.387.168,00 
18/04/2001;0.328568;0.366582;0.320921;0.346743; $12.914.350.516.043,00 
19/04/2001;0.389024;0.392163;0.359234;0.391526; $21.980.653.596.383,00 
20/04/2001;0.379333;0.389891;0.374498;0.381148; $81.345.443.794.078,00 
23/04/2001;0.370509;0.38053;0.365346;0.369015; $63.528.178.585.849,00 
24/04/2001;0.370191;0.376861;0.357988;0.365944; $44.243.270.465.746,00 
25/04/2001;0.368715;0.378376;0.358916;0.376233; $38.804.997.411.692,00 
26/04/2001;0.383251;0.397318;0.375784;0.375983; $93.815.101.657.099,00 
27/04/2001;2,66;0.400099;0.376861;0.398734; $53.144.356.019.744,00 
30/04/2001;0.40646;0.412841;0.378715;0.387857; $58.043.920.092.903,00 
01/05/2001;0.38696;0.40338;2,663888889;0.394566; $50.122.356.304.379,00 
02/05/2001;0.400997;0.40646;0.392163;0.404586; $43.232.874.614.072,00 
03/05/2001;0.395154;0.399391;0.376541;0.379981; $353.750.456.392,00 
04/05/2001;0.369015;0.393679;0.364728;0.392163; $32.971.241.017.112,00 
07/05/2001;0.389891;0.392163;0.378087;0.379981; $3.244.304.661.039,00 
08/05/2001;0.386053;0.387299;0.364389;0.374208; $37.004.939.145.158,00 
09/05/2001;0.36738;0.37387;0.360431;0.364987; $38.113.882.172.735,00 
10/05/2001;0.368715;0.372922;0.349215;0.350102; $33.900.837.061.538,00 
11/05/2001;0.350332;0.35739;0.346453;0.347949; $23.819.865.948.083,00 
14/05/2001;0.348597;0.360431;0.346453;0.354379; $36.275.723.144.125,00 
15/05/2001;0.355885;0.388146;0.35063;0.352904; $27.806.261.933.221,00 
16/05/2001;0.35409;0.372922;0.347949;0.366841; $37.813.660.216.221,00 
17/05/2001;0.369015;0.370191;0.353791;0.358616; $38.962.012.886.098,00 
18/05/2001;0.355555;0.359872;0.351886;0.358317; $18.658.826.444.214,00 
21/05/2001;0.359534;0.364039;0.35095;0.358616; $54.081.165.700.395,00 
22/05/2001;0.365346;0.36714;0.356203;0.357699; $48.440.553.144.354,00 
23/05/2001;0.361677;0.361677;0.347949;0.353791; $32.969.928.726.516,00 
24/05/2001;0.354379;0.354669;0.34436;0.353143; $31.880.700.751.201,00 
25/05/2001;0.353143;0.354379;0.342466;0.346453; $1.862.269.627.459,00 
29/05/2001;0.339793;0.342466;0.316644;0.326614; $60.532.466.609.884,00 
30/05/2001;0.316006;0.316006;0.293893;0.301092; $91.161.662.712.381,00 
31/05/2001;0.301351;0.30799;0.296475;0.303544; $51.957.230.544.149,00 
01/06/2001;0.306286;0.320921;0.304162;0.318109; $53.503.705.278.751,00 
04/06/2001;0.320921;0.32124;0.311569;0.31446; $33.073.072.480.331,00 
05/06/2001;0.316644;0.32124;0.309915;0.318757; $55.347.777.990.508,00 
06/06/2001;0.318429;0.318429;0.309257;0.315707; $26.181.614.881.408,00 
07/06/2001;0.315418;0.330352;0.311201;0.329664; $3.814.804.716.638,00 
08/06/2001;0.329366;0.329366;0.315418;0.32452; $40.194.457.875.549,00 
11/06/2001;0.320602;0.320921;0.303544;0.305129; $34.490.126.454.357,00 
12/06/2001;0.300822;0.315069;0.300822;0.308938; $35.639.135.620.599,00 
13/06/2001;0.325995;0.330921;0.305329;0.311569; $60.004.273.005.602,00 
14/06/2001;0.305129;0.311201;0.300822;0.302607; $34.882.976.888.377,00 
15/06/2001;0.306006;0.316006;0.294711;0.311201; $53.333.550.548.677,00 
18/06/2001;0.310842;0.317531;0.304541;0.309257; $4.058.009.356.999,00 
19/06/2001;0.317531;0.325697;0.30479;0.307452; $37.667.810.395.883,00 
20/06/2001;0.304541;0.332745;0.304162;0.329974; $50.634.786.071.802,00 
21/06/2001;0.328239;0.350102;0.32124;0.342136; $40.042.708.815.988,00 
22/06/2001;0.342136;0.350102;0.33119;0.338896; $33.554.617.830.139,00 
25/06/2001;0.342466;0.365346;0.341508;0.364987; $51.565.032.895.208,00 
26/06/2001;0.355317;0.361677;0.350332;0.361677; $32.000.919.027.589,00 
27/06/2001;0.362623;0.365346;0.342466;0.355317; $43.890.487.574.661,00 
28/06/2001;0.35095;0.364039;0.349215;0.358317; $40.873.097.577.164,00 
29/06/2001;0.360132;0.382094;0.353143;0.353791; $60.462.171.647.223,00 
02/07/2001;0.359872;0.369015;0.352246;0.363711; $26.987.699.234.372,00 
03/07/2001;0.357988;0.368018;0.357699;0.362943; $13.202.816.854.445,00 
05/07/2001;0.359234;0.361677;0.350332;0.353143; $17.865.882.650.882,00 
06/07/2001;0.346453;0.349534;0.330592;0.335437; $3.553.664.996.803,00 
09/07/2001;0.336065;0.350102;0.329974;0.345536; $39.589.402.338.857,00 
10/07/2001;0.349215;0.351268;0.317233;0.321798; $46.370.492.116.019,00 
11/07/2001;0.320223;0.343472;0.319655;0.343124; $55.196.678.506.265,00 
12/07/2001;0.354669;0.377429;0.354669;0.370819; $72.124.428.954.789,00 
13/07/2001;0.36714;0.380798;0.362943;0.378376; $53.347.352.720.231,00 
16/07/2001;0.378715;0.382094;0.364039;0.364728; $32.691.379.375.061,00 
17/07/2001;0.364987;0.383869;0.350332;0.382094; $75.999.147.034.281,00 
18/07/2001;0.331539;0.346743;0.310842;0.316335; $13.338.677.618.678,00 
19/07/2001;0.323284;0.325995;0.300822;0.303833; $10.102.321.047.291,00 
20/07/2001;0.299896;0.305329;0.296475;0.304162; $5.215.563.357.557,00 
23/07/2001;0.305708;0.312068;0.297104;0.297423; $28.314.752.321.233,00 
24/07/2001;0.295219;0.303195;0.28525;0.290414; $40.869.153.784.333,00 
25/07/2001;0.290992;0.293893;0.273396;0.281003; $52.072.860.066.418,00 
26/07/2001;0.281302;0.286147;0.271911;0.282827; $43.305.140.369.793,00 
27/07/2001;0.285569;0.292936;0.281561;0.288659; $39.198.519.387.831,00 
30/07/2001;0.290992;0.294711;0.28187;0.288011; $28.549.276.896.048,00 
31/07/2001;0.293256;0.295519;0.28187;0.285888; $27.571.731.340.104,00 
01/08/2001;0.289507;0.301092;0.288321;0.290095; $3.567.921.128.824,00 
02/08/2001;0.298918;0.302607;0.293256;0.30166; $29.573.469.703.416,00 
03/08/2001;0.302926;0.302926;0.289238;0.296755; $21.826.667.353.685,00 
06/08/2001;0.289796;0.299248;0.289238;0.290992; $1.169.051.212.874,00 
07/08/2001;0.294153;0.299566;0.288939;0.292936; $19.773.018.132.646,00 
08/08/2001;0.293256;0.299896;0.282199;0.287693; $32.398.382.890.764,00 
09/08/2001;0.288659;0.291312;0.284931;0.290095; $23.540.656.388.978,00 
10/08/2001;0.289796;0.294153;0.282827;0.289507; $21.933.090.580.174,00 
13/08/2001;0.290694;0.294153;0.285569;0.290414; $17.361.997.968.539,00 
14/08/2001;0.292288;0.294711;0.284382;0.28525; $26.858.939.082.666,00 
15/08/2001;0.285569;0.288321;0.277094;0.280703; $33.936.311.035.712,00 
16/08/2001;0.277912;0.285569;0.273396;0.283734; $33.797.039.619.898,00 
17/08/2001;0.274024;0.280703;0.273695;0.275181; $24.451.201.199.774,00 
20/08/2001;0.276118;0.277643;0.270973;0.275789; $29.598.440.036.664,00 
21/08/2001;0.276118;0.276118;0.269338;0.272797; $21.785.272.675.012,00 
22/08/2001;0.273127;0.277643;0.267953;0.277364; $20.409.611.172.949,00 
23/08/2001;0.277094;0.279209;0.267634;0.270973; $25.466.194.732.714,00 
24/08/2001;0.274024;0.283396;0.268422;0.282827; $34.059.812.596.367,00 
27/08/2001;0.283116;0.293893;0.276446;0.288011; $20.605.380.696.034,00 
28/08/2001;0.287693;0.291312;0.280075;0.280075; $2.014.683.418.428,00 
29/08/2001;0.280703;0.286466;0.271273;0.271273; $28.151.818.248.734,00 
30/08/2001;0.269996;0.276776;0.263048;0.271273; $43.252.586.456.574,00 
31/08/2001;0.269996;0.283116;0.268422;0.282518; $25.445.824.086.832,00 
04/09/2001;0.281561;0.290414;0.276776;0.277643; $40.850.098.237.587,00 
05/09/2001;0.277643;0.288321;0.275789;0.282518; $42.239.555.892.903,00 
06/09/2001;0.280075;0.288011;0.268422;0.269678; $33.125.626.995.381,00 
07/09/2001;0.266387;0.27549;0.261832;0.263048; $28.369.925.399.172,00 
10/09/2001;0.258801;0.266387;0.257505;0.264543; $36.231.712.811.408,00 
17/09/2001;0.243487;0.260017;0.23959;0.258471; $53.730.354.705.726,00 
18/09/2001;0.257205;0.269678;0.246298;0.247884; $38.373.382.396.964,00 
19/09/2001;0.251193;0.260316;0.237486;0.259129; $43.795.234.315.355,00 
20/09/2001;0.247884;0.257853;0.235951;0.238662; $48.236.240.341.681,00 
21/09/2001;0.225322;0.247236;0.223418;0.23959; $66.929.232.882.896,00 
24/09/2001;0.245082;0.256358;0.242669;0.250227; $34.553.192.233.514,00 
25/09/2001;0.245651;0.246946;0.233498;0.236539; $43.922.677.963.655,00 
26/09/2001;0.240885;0.241982;0.227067;0.230796; $5.792.895.228.286,00 
27/09/2001;0.231962;0.239908;0.231394;0.235951; $37.803.149.854.858,00 
28/09/2001;0.23926;0.242331;0.234435;0.235951; $42.832.133.886.154,00 
01/10/2001;0.235951;0.243487;0.231962;0.236539; $24.425.578.482.667,00 
02/10/2001;0.234684;0.241115;0.226439;0.229261; $2.767.224.950.968,00 
03/10/2001;0.227377;0.233847;0.225851;0.228025; $80.130.080.850.076,00 
04/10/2001;0.233498;0.247236;0.228313;0.241693; $47.057.008.570.355,00 
05/10/2001;0.234435;0.245651;0.228313;0.245651; $40.201.681.040.751,00 
08/10/2001;0.237157;0.248981;0.235951;0.246618; $24.399.294.655.163,00 
09/10/2001;0.244415;0.246618;0.238074;0.243487; $20.415.524.354.571,00 
10/10/2001;0.245082;0.256657;0.242669;0.256009; $36.104.264.649.382,00 
11/10/2001;0.257505;0.269996;0.256657;0.269996; $39.201.807.887.957,00 
12/10/2001;0.263367;0.275181;0.256657;0.274293; $33.764.188.421.423,00 
15/10/2001;0.273127;0.279757;0.273127;0.273695; $37.393.859.528.134,00 
16/10/2001;0.275181;0.277094;0.270306;0.274293; $23.808.692.269.615,00 
17/10/2001;0.279209;0.280405;0.258133;0.258471; $33.497.460.919.487,00 
18/10/2001;0.263048;0.277643;0.263048;0.274024; $7.186.296.475.824,00 
19/10/2001;0.273127;0.280075;0.272199;0.27856; $19.566.741.457.959,00 
22/10/2001;0.277364;0.290414;0.275181;0.289507; $45.979.607.861.028,00 
23/10/2001;0.290992;0.295519;0.272199;0.276118; $80.357.386.873.721,00 
24/10/2001;0.274842;0.290414;0.270306;0.288321; $43.925.306.155.825,00 
25/10/2001;0.280703;0.292936;0.276446;0.292288; $29.909.175.463.997,00 
26/10/2001;0.287065;0.292936;0.283396;0.284382; $32.726.195.348.296,00 
29/10/2001;0.282827;0.284382;0.267953;0.268232; $28.059.194.786.479,00 
30/10/2001;0.264543;0.274024;0.259698;0.267953; $32.468.017.344.858,00 
31/10/2001;0.269996;0.280075;0.265481;0.267315; $32.114.571.738.497,00 
01/11/2001;0.268422;0.285888;0.26239;0.282827; $36.718.513.442.202,00 
02/11/2001;0.28187;0.287065;0.276446;0.282827; $23.134.661.984.953,00 
05/11/2001;0.286765;0.292936;0.283116;0.290414; $276.617.348.352,00 
06/11/2001;0.288659;0.298629;0.282199;2,070138889; $37.073.268.630.924,00 
07/11/2001;0.296147;0.306286;0.294153;2,070138889; $44.929.789.026.488,00 
08/11/2001;0.298629;0.302926;0.282827;0.284931; $40.137.959.868.583,00 
09/11/2001;0.283116;0.292936;0.282518;0.284931; $157.544.354.698,00 
12/11/2001;0.284054;0.29197;0.273396;0.285569; $23.638.541.652.046,00 
13/11/2001;0.290414;0.295219;0.284931;0.294941; $26.357.020.880.267,00 
14/11/2001;2,07;0.302926;0.291312;2,072222222; $25.943.799.198.535,00 
15/11/2001;0.295817;0.302926;0.292936;0.295817; $24.991.220.264.554,00 
16/11/2001;0.293256;0.293575;0.280075;0.288659; $2.705.996.990.504,00 
19/11/2001;0.289238;0.305329;0.288659;0.304541; $39.017.193.787.828,00 
20/11/2001;0.30166;0.307452;0.296755;0.297423; $32.446.991.305.967,00 
21/11/2001;2,07;0.301351;0.293256;0.299566; $2.364.840.344.114,00 
23/11/2001;0.300174;0.303544;2,070138889;0.301999; $70.392.708.900.558,00 
26/11/2001;0.303544;0.328239;0.302607;0.325397; $5.404.503.452.772,00 
27/11/2001;0.322716;0.327631;0.312068;0.319655; $31.504.919.824.503,00 
28/11/2001;0.317531;0.322995;0.310842;0.312676; $29.400.036.804.632,00 
29/11/2001;0.313594;0.315069;0.307452;0.310842; $23.787.015.150.829,00 
30/11/2001;0.311569;0.326335;0.30799;0.324231; $35.652.932.074.768,00 
03/12/2001;0.320602;0.323932;0.313594;0.320602; $21.253.145.709.621,00 
04/12/2001;0.320602;0.343472;0.315418;0.34092; $44.628.248.761.077,00 
05/12/2001;0.340331;0.365944;2,344444444;0.361677; $6.670.192.284.705,00 
06/12/2001;0.35739;0.357699;0.337012;0.346743; $39.761.527.260.161,00 
07/12/2001;0.341807;0.345855;0.334878;0.343124; $23.875.049.257.134,00 
10/12/2001;0.339195;0.349863;0.338567;0.343124; $19.944.483.949.655,00 
